51,1,2019-09-07 19:05:57,23.2,29.7,0,120.98,2019-09-07 19:05:57,2019-09-07 19:05:57
52,1,2019-09-07 19:06:01,23.2,29.8,0,0,2019-09-07 19:06:01,2019-09-07 19:06:01
53,1,2019-09-07 19:06:06,23.2,29.7,0,0,2019-09-07 19:06:06,2019-09-07 19:06:06
54,1,2019-09-07 19:06:10,23.2,29.5,0,0,2019-09-07 19:06:10,2019-09-07 19:06:10
55,1,2019-09-07 19:06:14,23.3,29.1,0,0,2019-09-07 19:06:14,2019-09-07 19:06:14
56,1,2019-09-07 19:06:17,23.3,28.7,0,0,2019-09-07 19:06:17,2019-09-07 19:06:17
57,1,2019-09-07 19:06:22,23.3,28.4,0,0,2019-09-07 19:06:22,2019-09-07 19:06:22
58,1,2019-09-07 19:06:26,23.3,28.1,0,0,2019-09-07 19:06:26,2019-09-07 19:06:26
59,1,2019-09-07 19:06:32,23.3,27.7,0,0,2019-09-07 19:06:32,2019-09-07 19:06:32
60,1,2019-09-07 19:06:36,23.4,27.5,0,0,2019-09-07 19:06:36,2019-09-07 19:06:36
61,1,2019-09-07 19:06:39,23.4,27.1,0,0,2019-09-07 19:06:39,2019-09-07 19:06:39
62,1,2019-09-07 19:06:43,23.4,26.9,0,0,2019-09-07 19:06:43,2019-09-07 19:06:43
63,1,2019-09-07 19:06:47,23.4,26.7,0,0,2019-09-07 19:06:47,2019-09-07 19:06:47
64,1,2019-09-07 19:06:52,23.4,26.6,0,0,2019-09-07 19:06:52,2019-09-07 19:06:52
65,1,2019-09-07 19:06:56,23.5,26.5,0,0,2019-09-07 19:06:56,2019-09-07 19:06:56
66,1,2019-09-07 19:07:00,23.5,26.3,0,0,2019-09-07 19:07:00,2019-09-07 19:07:00
67,1,2019-09-07 19:07:04,23.5,26.2,0,0,2019-09-07 19:07:04,2019-09-07 19:07:04
68,1,2019-09-07 19:07:08,23.5,26.1,0,0,2019-09-07 19:07:08,2019-09-07 19:07:08
69,1,2019-09-07 19:07:12,23.5,26,0,0,2019-09-07 19:07:12,2019-09-07 19:07:12
70,1,2019-09-07 19:07:17,23.6,25.9,0,0,2019-09-07 19:07:17,2019-09-07 19:07:17
71,1,2019-09-07 19:07:21,23.6,25.9,0,0,2019-09-07 19:07:21,2019-09-07 19:07:21
72,1,2019-09-07 19:07:25,23.6,25.8,0,0,2019-09-07 19:07:25,2019-09-07 19:07:25
73,1,2019-09-07 19:07:29,23.6,25.7,0,0,2019-09-07 19:07:29,2019-09-07 19:07:29
74,1,2019-09-07 19:07:33,23.7,25.6,0,0,2019-09-07 19:07:33,2019-09-07 19:07:33
75,1,2019-09-07 19:07:37,23.7,25.5,0,0,2019-09-07 19:07:37,2019-09-07 19:07:37
76,1,2019-09-07 19:07:41,23.7,25.4,0,0,2019-09-07 19:07:41,2019-09-07 19:07:41
77,1,2019-09-07 19:07:47,23.7,25.4,0,0,2019-09-07 19:07:47,2019-09-07 19:07:47
78,1,2019-09-07 19:07:50,23.7,25.3,0,0,2019-09-07 19:07:50,2019-09-07 19:07:50
79,1,2019-09-07 19:07:56,23.8,25.3,0,0,2019-09-07 19:07:56,2019-09-07 19:07:56
80,1,2019-09-07 19:08:00,23.8,25.3,0,0,2019-09-07 19:08:00,2019-09-07 19:08:00
81,1,2019-09-07 19:08:04,23.8,25.2,0,0,2019-09-07 19:08:04,2019-09-07 19:08:04
82,1,2019-09-07 19:08:11,23.8,25.2,0,0,2019-09-07 19:08:11,2019-09-07 19:08:11
83,1,2019-09-07 19:08:18,23.8,25.2,0,0,2019-09-07 19:08:18,2019-09-07 19:08:18
84,1,2019-09-07 19:08:22,23.9,25.2,0,0,2019-09-07 19:08:22,2019-09-07 19:08:22
85,1,2019-09-07 19:08:26,23.9,25.1,0,0,2019-09-07 19:08:26,2019-09-07 19:08:26
86,1,2019-09-07 19:08:30,23.9,25.1,0,0,2019-09-07 19:08:30,2019-09-07 19:08:30
87,1,2019-09-07 19:08:34,23.9,25.1,0,0,2019-09-07 19:08:34,2019-09-07 19:08:34
88,1,2019-09-07 19:08:38,23.9,25.1,0,0,2019-09-07 19:08:38,2019-09-07 19:08:38
89,1,2019-09-07 19:08:42,24,25.1,0,0,2019-09-07 19:08:42,2019-09-07 19:08:42
90,1,2019-09-07 19:08:46,24,25.1,0,0,2019-09-07 19:08:46,2019-09-07 19:08:46
91,1,2019-09-07 19:08:50,24,25,0,0,2019-09-07 19:08:50,2019-09-07 19:08:50
92,1,2019-09-07 19:08:55,24,25,0,0,2019-09-07 19:08:55,2019-09-07 19:08:55
93,1,2019-09-07 19:08:59,24,25,0,0,2019-09-07 19:08:59,2019-09-07 19:08:59
94,1,2019-09-07 19:09:03,24.1,24.9,0,0,2019-09-07 19:09:03,2019-09-07 19:09:03
95,1,2019-09-07 19:09:07,24.1,24.9,0,0,2019-09-07 19:09:07,2019-09-07 19:09:07
96,1,2019-09-07 19:09:11,24.1,24.9,0,0,2019-09-07 19:09:11,2019-09-07 19:09:11
97,1,2019-09-07 19:09:16,24.1,24.8,0,0,2019-09-07 19:09:16,2019-09-07 19:09:16
98,1,2019-09-07 19:09:20,24.2,24.9,0,0,2019-09-07 19:09:20,2019-09-07 19:09:20
99,1,2019-09-07 19:09:33,24.2,24.8,0,0,2019-09-07 19:09:33,2019-09-07 19:09:33
100,1,2019-09-07 19:09:37,24.2,24.7,0,0,2019-09-07 19:09:37,2019-09-07 19:09:37
101,1,2019-09-07 19:09:41,24.3,24.7,0,0,2019-09-07 19:09:41,2019-09-07 19:09:41
102,1,2019-09-07 19:09:45,24.3,24.7,0,0,2019-09-07 19:09:45,2019-09-07 19:09:45
103,1,2019-09-07 19:09:49,24.3,24.7,0,0,2019-09-07 19:09:49,2019-09-07 19:09:49
104,1,2019-09-07 19:09:54,24.3,24.7,0,0,2019-09-07 19:09:54,2019-09-07 19:09:54
105,1,2019-09-07 19:09:58,24.3,24.6,0,0,2019-09-07 19:09:58,2019-09-07 19:09:58
106,1,2019-09-07 19:10:02,24.3,24.6,0,0,2019-09-07 19:10:02,2019-09-07 19:10:02
107,1,2019-09-07 19:10:06,24.4,24.7,0,0,2019-09-07 19:10:06,2019-09-07 19:10:06
108,1,2019-09-07 19:10:10,24.4,24.6,0,0,2019-09-07 19:10:10,2019-09-07 19:10:10
109,1,2019-09-07 19:10:14,24.4,24.6,0,0,2019-09-07 19:10:14,2019-09-07 19:10:14
110,1,2019-09-07 19:10:18,24.4,24.6,0,0,2019-09-07 19:10:18,2019-09-07 19:10:18
111,1,2019-09-07 19:10:22,24.4,24.6,0,0,2019-09-07 19:10:22,2019-09-07 19:10:22
112,1,2019-09-07 19:10:27,24.4,24.5,0,0,2019-09-07 19:10:27,2019-09-07 19:10:27
113,1,2019-09-07 19:10:31,24.5,24.5,0,0,2019-09-07 19:10:31,2019-09-07 19:10:31
114,1,2019-09-07 19:10:35,24.4,24.5,0,0,2019-09-07 19:10:35,2019-09-07 19:10:35
115,1,2019-09-07 19:10:39,24.5,24.5,0,0,2019-09-07 19:10:39,2019-09-07 19:10:39
116,1,2019-09-07 19:10:43,24.5,24.5,0,0,2019-09-07 19:10:43,2019-09-07 19:10:43
117,1,2019-09-07 19:10:47,24.5,24.5,0,0,2019-09-07 19:10:47,2019-09-07 19:10:47
118,1,2019-09-07 19:10:51,24.5,24.5,0,0,2019-09-07 19:10:51,2019-09-07 19:10:51
119,1,2019-09-07 19:10:53,24.6,24.5,0,0,2019-09-07 19:10:53,2019-09-07 19:10:53
120,1,2019-09-07 19:10:57,24.6,24.5,0,0,2019-09-07 19:10:57,2019-09-07 19:10:57
121,1,2019-09-07 19:11:01,24.6,24.5,0,0,2019-09-07 19:11:02,2019-09-07 19:11:02
122,1,2019-09-07 19:11:06,24.6,24.5,0,0,2019-09-07 19:11:06,2019-09-07 19:11:06
123,1,2019-09-07 19:11:11,24.6,24.5,0,0,2019-09-07 19:11:11,2019-09-07 19:11:11
124,1,2019-09-07 19:11:15,24.6,24.5,0,0,2019-09-07 19:11:15,2019-09-07 19:11:15
125,1,2019-09-07 19:11:19,24.7,24.5,0,0,2019-09-07 19:11:19,2019-09-07 19:11:19
126,1,2019-09-07 19:11:23,24.7,24.4,0,0,2019-09-07 19:11:23,2019-09-07 19:11:23
127,1,2019-09-07 19:11:27,24.7,24.4,0,0,2019-09-07 19:11:27,2019-09-07 19:11:27
128,1,2019-09-07 19:11:31,24.7,24.3,0,0,2019-09-07 19:11:31,2019-09-07 19:11:31
129,1,2019-09-07 19:11:35,24.7,24.3,0,0,2019-09-07 19:11:35,2019-09-07 19:11:35
130,1,2019-09-07 19:11:39,24.8,24.3,0,0,2019-09-07 19:11:39,2019-09-07 19:11:39
131,1,2019-09-07 19:11:44,24.8,24.3,0,0,2019-09-07 19:11:44,2019-09-07 19:11:44
